nm,soil_11,soil_14,soil_16-1,soil_23,soil_66kyr,soil_7,soil_9
659,0.34401077,0.419923216,0.524583161,0.44867453,0.274952114,0.280989051,0.37578845
660,0.344585389,0.420562118,0.525020897,0.448956639,0.275284588,0.281671584,0.376442075
661,0.345178038,0.421243101,0.525497675,0.449273258,0.275625736,0.28235212,0.377133071
662,0.345792443,0.421982646,0.52601546,0.449604541,0.275967181,0.283036977,0.377830744
663,0.346361756,0.422608048,0.526458681,0.449851036,0.276244134,0.283714861,0.37848255
664,0.346953034,0.423310608,0.526955605,0.450168371,0.276582181,0.284433454,0.379150242
665,0.347568572,0.424089223,0.527498364,0.450556874,0.276979625,0.285174429,0.379837066
666,0.348142803,0.424735785,0.527931094,0.4508515,0.27729845,0.285846323,0.380485684
667,0.348694205,0.425367624,0.528359056,0.451087415,0.277578115,0.286501974,0.381092697
668,0.349243194,0.426009804,0.528809667,0.451336473,0.277871072,0.287161916,0.381711423
669,0.349809557,0.426657766,0.529277682,0.451671451,0.278225929,0.287836462,0.382402569
670,0.350337654,0.42726782,0.529658794,0.451907068,0.278504342,0.288494617,0.38299486
671,0.350886256,0.427897781,0.530087173,0.452171892,0.2787925,0.289168835,0.383605927
672,0.351494402,0.428587288,0.530639172,0.452553421,0.279160351,0.289878368,0.38432017
673,0.352093995,0.429283082,0.531105638,0.452875197,0.279534519,0.290567338,0.384981215
674,0.352607697,0.429867655,0.531475663,0.453086525,0.27981624,0.291226238,0.385594636
675,0.353071749,0.430381507,0.531829655,0.45326221,0.280045748,0.291874856,0.386197329
676,0.353680432,0.431083947,0.532387137,0.453660637,0.280457526,0.292573541,0.386871159
677,0.354243964,0.431723028,0.532861173,0.453966498,0.280808508,0.293264866,0.387538582
678,0.354766786,0.432307869,0.533265471,0.454213232,0.28110373,0.293935359,0.388189644
679,0.355321765,0.432942152,0.533728063,0.45456183,0.28144154,0.294587493,0.388836652
680,0.355814219,0.433533132,0.534148633,0.454834163,0.281754106,0.295234174,0.389452994
681,0.356301963,0.434103489,0.534549475,0.45505473,0.282053322,0.295885891,0.390071034
682,0.356833756,0.43468073,0.534960449,0.455276936,0.282359987,0.29654628,0.390713453
683,0.357335389,0.43523854,0.535365045,0.455527186,0.282682508,0.297207952,0.391335934
684,0.357858956,0.435849309,0.535804749,0.455819309,0.283032596,0.297879279,0.391995162
685,0.358408123,0.436502695,0.53627938,0.456135988,0.283392996,0.298555613,0.392687112
686,0.358915955,0.437066883,0.536732435,0.456417829,0.283700824,0.299218416,0.393319398
687,0.359408796,0.437595755,0.537150145,0.456658274,0.284022361,0.299868435,0.393940687
688,0.359920651,0.438162416,0.537582755,0.456917226,0.28437826,0.300520271,0.39458704
689,0.360487998,0.438845843,0.538106859,0.457280874,0.284767717,0.301197648,0.395289034
690,0.360998422,0.439443648,0.538551748,0.457577318,0.285140663,0.301872194,0.395938784
691,0.361471474,0.439976901,0.538933635,0.457801849,0.285491735,0.302528083,0.39655295
692,0.36195153,0.440508455,0.539310694,0.45800212,0.285828859,0.303168744,0.397171915
693,0.362465084,0.44107005,0.539747715,0.45829004,0.286162466,0.303858936,0.397815257
694,0.362957627,0.441609174,0.540156186,0.458568245,0.286492437,0.304502219,0.398435891
695,0.363414139,0.442127556,0.540523946,0.458808422,0.286820292,0.305083603,0.399025828
696,0.363876373,0.442720354,0.540969551,0.459099561,0.287143737,0.305722028,0.399633646
697,0.364365011,0.44330585,0.541409492,0.459412158,0.287505925,0.306346327,0.400268227
698,0.364863038,0.443860501,0.541814744,0.459702402,0.287885547,0.306951463,0.400895387
699,0.36533004,0.444385797,0.542180896,0.459917456,0.2882258,0.307558656,0.401456535
700,0.365800887,0.444913864,0.54259342,0.460159719,0.288549036,0.308174849,0.402041882
701,0.366276741,0.445432216,0.542995751,0.460402519,0.288878888,0.308776826,0.40262565
702,0.36674878,0.445928901,0.543332875,0.46061191,0.289230496,0.309350371,0.403176397
703,0.367197365,0.446439832,0.54368943,0.460841537,0.289583325,0.309954584,0.403751761
704,0.367668301,0.446973026,0.544071198,0.461095572,0.28993699,0.310570598,0.404336721
705,0.368171483,0.447534829,0.54447937,0.461378306,0.290302038,0.31118688,0.404925138
706,0.36865893,0.448151052,0.544929802,0.461717129,0.290720016,0.311816335,0.405545264
707,0.369119644,0.448681384,0.545311093,0.461970627,0.291093141,0.312416017,0.406086773
708,0.369545132,0.44913128,0.545612514,0.462138355,0.291403323,0.312981904,0.406566858
709,0.369938731,0.449592739,0.545888305,0.46230346,0.291682541,0.313537419,0.407077879
710,0.370417446,0.450127274,0.54627651,0.462540835,0.292057097,0.314165145,0.407665014
711,0.370926023,0.450695723,0.546699464,0.462812841,0.29247123,0.314797103,0.408270061
712,0.371392578,0.451243848,0.547065198,0.463067025,0.292849183,0.315366238,0.408827841
713,0.371842086,0.451760292,0.547446191,0.463314503,0.293215752,0.315953761,0.409345746
714,0.372293651,0.452271521,0.54780972,0.463539273,0.293572217,0.316527814,0.40986979
715,0.372754544,0.452795357,0.548151433,0.463755101,0.293932289,0.317078888,0.410419166
716,0.373219371,0.453344345,0.548532486,0.464044601,0.294346839,0.317645341,0.410975784
717,0.373614699,0.45380196,0.548819244,0.464232445,0.294672668,0.318174869,0.411449492
718,0.374011934,0.454241455,0.549095392,0.464397818,0.294970602,0.318702787,0.411910474
719,0.374551445,0.454829663,0.549548209,0.464742154,0.29540211,0.319304556,0.412508994
720,0.3749865,0.455326408,0.549885094,0.464944988,0.295751989,0.319857299,0.413026273
721,0.37537241,0.455780536,0.55014956,0.465091825,0.296056598,0.320387393,0.413497418
722,0.375801951,0.456277996,0.550443411,0.465314031,0.296387613,0.320934474,0.413993031
723,0.376246929,0.456797808,0.550801456,0.465562552,0.296730399,0.321454912,0.414497882
724,0.376694322,0.457334191,0.551175058,0.465816438,0.297112972,0.321998358,0.415032238
725,0.377129734,0.457864016,0.551521719,0.46605286,0.297513902,0.322562993,0.415578157
726,0.377535611,0.45833081,0.551805794,0.466240019,0.297823548,0.323057055,0.416052252
727,0.377934426,0.45881179,0.552105486,0.46641463,0.29812941,0.32355231,0.416514486
728,0.378347546,0.459312856,0.552431047,0.466610909,0.298467845,0.324066162,0.416997075
729,0.378794491,0.45980671,0.552757919,0.466858268,0.298850119,0.324591994,0.41751942
730,0.379190207,0.460264653,0.553038836,0.467043996,0.299168348,0.325070679,0.417975247
731,0.37958467,0.460735649,0.553331494,0.467226088,0.299473196,0.32554096,0.418420881
732,0.380025387,0.461252868,0.553681314,0.467463315,0.299823135,0.326042235,0.418914914
733,0.38042751,0.461706102,0.553989768,0.467672855,0.300168365,0.326520294,0.419380069
734,0.380824238,0.462168038,0.554285884,0.467871785,0.300496221,0.326991826,0.419820726
735,0.381229341,0.462651461,0.55458343,0.468065262,0.300804913,0.32746166,0.420248032
736,0.381617725,0.463059127,0.554861724,0.468227535,0.301100791,0.32790783,0.420673817
737,0.382010937,0.463502049,0.555160224,0.468431473,0.301401794,0.328346014,0.421109378
738,0.382398009,0.463962168,0.555456996,0.468650579,0.30170694,0.328767896,0.421532065
739,0.38275978,0.464370251,0.555710852,0.468817651,0.302008301,0.329159766,0.421910167
740,0.38318184,0.464819908,0.556050897,0.46902141,0.302346736,0.329591841,0.422350973
741,0.383599252,0.465278,0.556399822,0.469231725,0.302679837,0.330021977,0.422801077
742,0.3839522,0.465700269,0.556673348,0.469409347,0.302968711,0.330407619,0.423196197
743,0.384293199,0.466084778,0.556893229,0.469558626,0.303239912,0.330777735,0.423534125
744,0.38464871,0.466454476,0.557111979,0.469695419,0.303501934,0.331153989,0.423888475
745,0.385021985,0.466830134,0.557359993,0.469831109,0.303765297,0.33154121,0.424280226
746,0.385389447,0.467232555,0.557643831,0.46996966,0.304046154,0.331926197,0.424664408
747,0.38576135,0.467678964,0.55794543,0.470164269,0.30435428,0.332313448,0.425047606
748,0.386114895,0.468111277,0.558218896,0.470365584,0.304649889,0.332670361,0.425406456
749,0.386426002,0.46845454,0.558423817,0.470494717,0.304883271,0.332964092,0.425720483
750,0.386788011,0.468833148,0.558708012,0.470680475,0.305151671,0.333314836,0.426105022
751,0.387171835,0.469228208,0.559023857,0.470885873,0.30542627,0.333687216,0.426506042
752,0.38753283,0.469601214,0.559298635,0.471055388,0.305672079,0.334032714,0.426861048
753,0.387824714,0.469903827,0.559457064,0.47113663,0.30588302,0.33433035,0.427149147
754,0.38814351,0.470266104,0.55967927,0.471275359,0.306131154,0.334633499,0.427463204
755,0.388501495,0.470696062,0.559991002,0.471486807,0.306422323,0.334951639,0.427811474
756,0.388816386,0.471064627,0.560246408,0.471640736,0.306688488,0.335245013,0.428106457
757,0.389148176,0.47142902,0.560500205,0.471797109,0.306946486,0.335535347,0.428408653
758,0.389491439,0.471782207,0.560761392,0.471955925,0.307188272,0.335818291,0.428723335
759,0.389819115,0.472102642,0.561021805,0.472099364,0.307402015,0.33608076,0.429034263
760,0.390124589,0.472419649,0.561240077,0.472216606,0.307602644,0.336318016,0.429309756
761,0.390414327,0.472715855,0.561426699,0.472326875,0.307795852,0.336534619,0.429567099
762,0.39069733,0.472987264,0.561605632,0.472444594,0.307987005,0.336740762,0.429822117
763,0.390986115,0.473282009,0.561823606,0.472566158,0.308187693,0.336960703,0.430074751
764,0.391285151,0.473574638,0.562034845,0.472676784,0.308389127,0.337188005,0.430323213
765,0.391587287,0.473864108,0.562232077,0.472785532,0.308582097,0.337410033,0.430564642
766,0.391875058,0.474170178,0.562440038,0.472923249,0.308756679,0.337607801,0.43079561
767,0.392186701,0.474486023,0.562680364,0.473067671,0.308941424,0.337810844,0.431054741
768,0.392505407,0.474811047,0.562932849,0.47322312,0.309137881,0.338010222,0.43131724
769,0.39279446,0.47512719,0.563153982,0.473378778,0.309326172,0.338185668,0.431540787
770,0.392994076,0.475295842,0.563239872,0.473379046,0.309405535,0.338313073,0.431693852
771,0.393219709,0.475488782,0.563358009,0.473412275,0.309501946,0.338465214,0.431873947
772,0.393526107,0.47579658,0.563597202,0.473575592,0.309679657,0.338668168,0.432125658
773,0.393823892,0.47610727,0.563858569,0.473738581,0.309846371,0.338842064,0.432374001
774,0.394085974,0.476374358,0.564072847,0.473868579,0.310001314,0.338977575,0.432581723
775,0.394314051,0.476595074,0.564233959,0.473964036,0.310139388,0.339090109,0.432743877
776,0.39453423,0.476801723,0.564383149,0.474050671,0.31025669,0.339214951,0.432882369
777,0.394761026,0.477005273,0.564516544,0.474120557,0.310340494,0.339323044,0.433030576
778,0.395005137,0.477215439,0.564679801,0.474204212,0.310426891,0.339433581,0.433203608
779,0.395264357,0.477434427,0.564898431,0.474323273,0.310544431,0.339558989,0.433396131
780,0.395496935,0.477644384,0.565071583,0.474430442,0.310641408,0.33963719,0.433547437
781,0.395738453,0.477866918,0.565255225,0.474531502,0.310727,0.339710087,0.433697224
782,0.395991653,0.47809276,0.565450549,0.474620551,0.310809553,0.339792877,0.433850497
783,0.396199286,0.478254467,0.56555301,0.474659383,0.310891062,0.339851141,0.433946222
784,0.396450281,0.478476256,0.565728962,0.474780947,0.311002046,0.339931518,0.434080511
785,0.396732002,0.478745401,0.565962076,0.47496146,0.311119884,0.340023518,0.434246153
786,0.396983683,0.47898072,0.566149235,0.475098014,0.311195552,0.340090126,0.434386015
787,0.397160858,0.47909531,0.566228569,0.475112975,0.311201185,0.340113044,0.434450477
788,0.39736253,0.479231149,0.566341281,0.475151211,0.311222255,0.340154737,0.434544235
789,0.397643358,0.479477227,0.566568017,0.47530365,0.311309993,0.340245336,0.434724599
790,0.39783296,0.479624361,0.566677094,0.47536245,0.311345398,0.340268463,0.434813529
791,0.398031235,0.479774475,0.566804707,0.47543326,0.311381072,0.340279162,0.434889734
792,0.398270488,0.479966909,0.566994667,0.475550532,0.311437786,0.340295523,0.434987247
793,0.398509026,0.480174452,0.567192018,0.475673407,0.311503261,0.340295255,0.435092717
794,0.398724675,0.48032403,0.56732738,0.47574383,0.31152755,0.340300471,0.435188949
795,0.398908883,0.480426759,0.567418814,0.475782216,0.311520159,0.340298295,0.435261965
796,0.399070501,0.480531633,0.567519546,0.475837857,0.311514914,0.340272605,0.435309142
797,0.39928332,0.480710626,0.567664146,0.47593236,0.311543822,0.340272754,0.435392469
798,0.399526834,0.480896294,0.567834377,0.476026982,0.311582327,0.340275139,0.435486525
799,0.399754316,0.48102805,0.567987025,0.476085484,0.311598092,0.340250999,0.435548425
800,0.399862558,0.481068254,0.568012655,0.476068795,0.311537713,0.340160757,0.435492426
801,0.400052637,0.481232405,0.568141937,0.476173282,0.311561882,0.34014231,0.435535103
802,0.400317818,0.48148793,0.568372965,0.476360083,0.31164217,0.340180278,0.435670882
803,0.400509328,0.48162809,0.56854248,0.476426363,0.311619669,0.340151846,0.435739934
804,0.400713325,0.481754869,0.568690717,0.476513624,0.311611831,0.340109527,0.435807616
805,0.40089497,0.481847823,0.568795323,0.476572871,0.311590701,0.340053827,0.435847342
806,0.401020288,0.481885612,0.568845391,0.476553082,0.31152153,0.339982569,0.435835898
807,0.401164979,0.481939256,0.568911195,0.476570874,0.311480314,0.339920849,0.435837805
808,0.401364237,0.482062608,0.569052517,0.476656407,0.311472207,0.339872241,0.435880065
809,0.40158546,0.482213885,0.569226086,0.476758033,0.311467379,0.339824289,0.435935557
810,0.401683599,0.482190043,0.569213748,0.476685584,0.311379492,0.339738011,0.435885906
811,0.40182659,0.482251346,0.569301963,0.476729125,0.311321765,0.339675695,0.435908258
812,0.402020901,0.482395351,0.569483876,0.476865917,0.311298817,0.339627564,0.435980916
813,0.402204633,0.482507795,0.569626033,0.476941824,0.311266959,0.339555353,0.436000496
814,0.402370989,0.482569814,0.569693625,0.476964891,0.311190754,0.339470536,0.435986936
815,0.402536094,0.482631326,0.569766641,0.47699073,0.311117083,0.339397371,0.435977727
816,0.40271157,0.482728034,0.56989485,0.477054954,0.311078399,0.339346737,0.435996085
817,0.402882427,0.482820958,0.569986522,0.477110475,0.311030656,0.339290351,0.436015874
818,0.403067887,0.482945204,0.570112824,0.477189243,0.310998648,0.339216799,0.436043143
819,0.403243184,0.483054966,0.570243537,0.477263689,0.31095317,0.339113384,0.436054051
820,0.403343946,0.483031899,0.570258558,0.477253288,0.310816944,0.338967025,0.43599838
821,0.403533757,0.483153164,0.570396304,0.477344513,0.310782284,0.338904589,0.436037302
822,0.403725296,0.483289927,0.57055223,0.477433622,0.310768187,0.338853806,0.43607977
823,0.403804481,0.48325789,0.570572674,0.477386236,0.310651273,0.338714927,0.436006486
824,0.403913647,0.483227581,0.570588768,0.477368087,0.310529768,0.338575304,0.435958713
825,0.404046208,0.483248353,0.57062912,0.477376014,0.310425431,0.338458508,0.435927898
826,0.404201448,0.483336061,0.570715487,0.477418095,0.310356021,0.338382512,0.435917318
827,0.404414535,0.483474284,0.570884824,0.47755897,0.310354948,0.338382006,0.43598035
828,0.404600054,0.483580589,0.571004272,0.477643102,0.310314298,0.338299453,0.436003506
829,0.404751718,0.483648419,0.571066558,0.47766903,0.310234874,0.338158876,0.435986519
830,0.404901832,0.4837102,0.57112956,0.477710634,0.310169935,0.338072568,0.435984313
831,0.405048072,0.483745575,0.571212232,0.477754116,0.31008637,0.33799991,0.435991138
832,0.405180871,0.483779132,0.571291566,0.477792233,0.310011178,0.337914377,0.435985833
833,0.405297101,0.483824044,0.571344674,0.477816224,0.309956431,0.337802082,0.435952753
834,0.405415863,0.483831376,0.571364582,0.477804065,0.309858203,0.337678283,0.435893267
835,0.405548155,0.483873636,0.571436942,0.477840871,0.309767812,0.337572694,0.435872734
836,0.405703157,0.483970225,0.571566522,0.477925688,0.3097049,0.337498248,0.435907483
837,0.405888826,0.484089792,0.571679413,0.47797358,0.309658647,0.337450981,0.435965896
838,0.406039536,0.484142065,0.571782291,0.478014052,0.309587777,0.337341756,0.435965896
839,0.406160325,0.484152019,0.571853638,0.478043407,0.309498608,0.337206423,0.435936719
840,0.406280935,0.484178573,0.571886659,0.478058904,0.309410423,0.337108225,0.435932785
841,0.406427473,0.484240115,0.571978509,0.478099108,0.309318453,0.337031811,0.435930967
842,0.406588733,0.484306812,0.572085679,0.478156298,0.309242994,0.336956173,0.435928375
843,0.406753272,0.484369874,0.572185755,0.47822234,0.309189826,0.336874723,0.435932606
844,0.406918645,0.484473139,0.572319627,0.478299737,0.309144825,0.336810768,0.435976774
845,0.407030493,0.484503418,0.572373092,0.478328943,0.309046835,0.336717695,0.435969889
846,0.407105058,0.484480202,0.57235986,0.478310585,0.308909565,0.33661449,0.435923338
847,0.407200605,0.484492898,0.572366178,0.478286207,0.308791399,0.336550057,0.435902357
848,0.40740025,0.484620988,0.572518587,0.478376448,0.308772147,0.336517781,0.435966045
849,0.407571018,0.484704942,0.572634518,0.478457123,0.308735907,0.336458236,0.436000317
850,0.40763256,0.484654993,0.572604477,0.478438407,0.308606654,0.336347342,0.435938358
851,0.407748431,0.484683663,0.572663963,0.478434622,0.308505982,0.336282134,0.435920656
852,0.407900155,0.484749526,0.572769821,0.478461564,0.308428824,0.33623296,0.435939401
853,0.408075958,0.484834075,0.572899759,0.478533953,0.308384657,0.336190104,0.435987204
854,0.408264756,0.484933376,0.573043346,0.478660971,0.308391094,0.336158365,0.436052293
855,0.408387423,0.485012591,0.573110878,0.478720665,0.308333457,0.336087793,0.436062813
856,0.408500969,0.485077024,0.573154986,0.478741914,0.308240712,0.336032093,0.43606776
857,0.408673108,0.485143334,0.573249459,0.478787601,0.308171749,0.33604154,0.436125427
858,0.408836275,0.485222369,0.573371291,0.478873104,0.308127046,0.336019397,0.436175197
859,0.408961535,0.485290438,0.573444843,0.478909194,0.30806005,0.335957557,0.436176777
860,0.409065157,0.485353142,0.573483467,0.478902519,0.307973057,0.335881084,0.436157405
861,0.409229696,0.485465795,0.573644221,0.479016185,0.307949126,0.335861951,0.43625176
862,0.409386426,0.485553712,0.573751748,0.479091227,0.307893813,0.335838288,0.436294556
863,0.409502,0.485597581,0.573802531,0.479114801,0.307798982,0.335776597,0.436277807
864,0.409573883,0.485612452,0.573862791,0.47913456,0.307698548,0.335673332,0.436264813
865,0.40975073,0.485699624,0.573975623,0.479200959,0.307668537,0.335688382,0.436355263
